,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
19,57,トミー・ドイル,6.85,15,0,0,0,0,0,1,0,0,.000,23.2,23,5,18,6.85,13,0,3,0,18,18,.256,1.38,1.52,コロラド・ロッキーズ
20,58,ルーカス・ギルブレス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,コロラド・ロッキーズ
21,59,ジェーク・バード,4.33,70,3,0,0,0,3,3,13,0,.500,89.1,94,6,77,7.76,27,7,2,0,47,43,.276,2.85,1.35,コロラド・ロッキーズ
22,60,ビクトル・ボドニク,8.31,6,0,0,0,0,1,0,0,0,1.000,8.2,15,0,12,12.46,3,0,0,0,9,8,.366,4.00,2.08,コロラド・ロッキーズ
23,61,ジャスティン・ローレンス,3.72,69,0,0,0,0,4,7,11,11,.364,75,65,5,78,9.36,36,7,3,0,37,31,.235,2.17,1.35,コロラド・ロッキーズ
24,62,マット・カラシティ,6.29,16,0,0,0,0,1,0,3,1,1.000,24.1,28,3,16,5.92,11,1,1,0,19,17,.292,1.45,1.60,コロラド・ロッキーズ
25,63,ノア・デービス,8.70,8,6,0,0,0,0,4,0,0,.000,30,43,6,26,7.80,15,4,4,1,30,29,.341,1.73,1.93,コロラド・ロッキーズ
26,64,ギャビン・ホロウェル,5.88,26,0,0,0,0,2,0,3,1,1.000,33.2,30,8,32,8.55,18,6,0,0,23,22,.231,1.78,1.43,コロラド・ロッキーズ
27,13,アラン・トレホ,13.50,2,0,0,0,0,0,0,0,0,.000,2,4,2,1,4.50,0,0,0,0,3,3,.444,0.00,2.00,コロラド・ロッキーズ
28,30,ハロルド・カストロ,9.00,2,0,0,0,0,0,0,0,0,.000,2,4,0,0,0.00,1,1,0,0,2,2,.444,0.00,2.50,コロラド・ロッキーズ
0,19,ライン・ネルソン,5.31,29,27,0,0,7,8,8,0,0,.500,144,159,24,96,6.00,46,1,6,1,87,85,.284,2.09,1.42,アリゾナ・ダイヤモンドバックス
1,23,ザック・ゲーレン,3.47,34,34,1,1,20,17,9,0,0,.654,210,188,22,220,9.43,47,5,8,1,87,81,.238,4.68,1.12,アリゾナ・ダイヤモンドバックス
2,24,カイル・ネルソン,4.18,68,2,0,0,0,7,4,11,0,.636,56,59,12,67,10.77,14,1,1,0,30,26,.267,4.79,1.30,アリゾナ・ダイヤモンドバックス
3,25,コービン・マーティン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アリゾナ・ダイヤモンドバックス
4,29,メリル・ケリー,3.29,30,30,0,0,18,12,8,0,0,.600,177.2,143,20,187,9.47,69,4,3,4,71,65,.222,2.71,1.19,アリゾナ・ダイヤモンドバックス
5,30,スコット・マクガフ,4.73,63,1,0,0,0,2,7,14,9,.222,70.1,60,14,86,11.00,30,2,3,0,40,37,.226,2.87,1.28,アリゾナ・ダイヤモンドバックス
6,32,ブランドン・ファート,5.72,19,18,0,0,3,3,9,0,0,.250,96,109,22,94,8.81,26,3,0,0,63,61,.282,3.62,1.41,アリゾナ・ダイヤモンドバックス
7,33,ピーター・ストルゼレッキ,4.38,37,0,0,0,0,3,5,14,0,.375,37,33,3,37,9.00,12,8,0,0,18,18,.234,3.08,1.22,アリゾナ・ダイヤモンドバックス
8,34,マーク・メランソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アリゾナ・ダイヤモンドバックス
9,35,ジョセフ・マンティプリー,4.62,35,3,0,0,0,2,2,1,0,.500,39,35,4,28,6.46,9,0,1,0,22,20,.236,3.11,1.13,アリゾナ・ダイヤモンドバックス
10,37,ケビン・ギンケル,2.48,60,0,0,0,0,9,1,8,4,.900,65.1,41,3,70,9.64,23,2,5,1,24,18,.181,3.04,0.98,アリゾナ・ダイヤモンドバックス
11,38,ポール・シーウォルド,3.12,65,0,0,0,0,3,2,0,34,.600,60.2,46,8,80,11.87,24,1,1,0,23,21,.208,3.33,1.15,アリゾナ・ダイヤモンドバックス
12,40,ブライス・ジャービス,3.04,11,1,0,0,0,2,1,0,0,.667,23.2,14,3,12,4.56,9,0,0,0,9,8,.171,1.33,0.97,アリゾナ・ダイヤモンドバックス
13,43,スレード・セッコーニ,4.33,7,4,0,0,0,0,1,0,0,.000,27,27,4,20,6.67,4,2,0,0,13,13,.260,5.00,1.15,アリゾナ・ダイヤモンドバックス
14,45,カルロス・バルガス,5.79,5,0,0,0,0,0,0,0,0,.000,4.2,5,2,7,13.50,4,1,0,0,3,3,.294,1.75,1.93,アリゾナ・ダイヤモンドバックス
15,47,トミー・ヘンリー,4.15,17,16,0,0,6,5,4,0,0,.556,89,86,12,64,6.47,35,4,1,0,42,41,.251,1.83,1.36,アリゾナ・ダイヤモンドバックス
16,49,タイラー・ギルベルト,5.19,11,0,0,0,0,0,2,0,0,.000,17.1,21,2,19,9.87,5,0,1,0,10,10,.313,3.80,1.50,アリゾナ・ダイヤモンドバックス
17,50,ミゲル・カストロ,4.31,75,0,0,0,0,6,6,13,7,.500,64.2,51,8,60,8.35,25,3,0,0,32,31,.213,2.40,1.18,アリゾナ・ダイヤモンドバックス
18,55,オースティン・アダムス,5.71,24,0,0,0,0,0,1,7,0,.000,17.1,16,1,22,11.42,8,5,2,0,12,11,.235,2.75,1.38,アリゾナ・ダイヤモンドバックス
19,57,アンドルー・サールフランク,0.00,10,0,0,0,0,0,0,3,0,.000,10.1,7,0,6,5.23,4,0,0,0,2,0,.189,1.50,1.06,アリゾナ・ダイヤモンドバックス
20,63,ジャスティン・マルティネス,12.60,10,0,0,0,0,0,0,0,1,.000,10,13,2,14,12.60,11,2,1,0,14,14,.295,1.27,2.40,アリゾナ・ダイヤモンドバックス
21,65,ルイス・フリアス,4.06,29,0,0,0,0,1,0,1,0,1.000,31,30,3,26,7.55,17,2,1,0,14,14,.250,1.53,1.52,アリゾナ・ダイヤモンドバックス
22,81,ライアン・トンプソン,3.82,31,0,0,0,0,1,2,8,1,.333,30.2,20,3,21,6.16,8,4,2,0,14,13,.185,2.63,0.91,アリゾナ・ダイヤモンドバックス
23,99,ドレイ・ジェームソン,3.32,15,3,0,0,0,3,1,1,1,.750,40.2,40,6,37,8.19,18,1,0,0,15,15,.260,2.06,1.43,アリゾナ・ダイヤモンドバックス
24,11,ホセ・ヘレラ,9.00,2,0,0,0,0,0,0,0,0,.000,2,4,0,0,0.00,0,0,0,0,2,2,.400,0.00,2.00,アリゾナ・ダイヤモンドバックス
25,59,セビー・ザバーラ,0.00,1,0,0,0,0,0,0,0,0,.000,0.2,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,アリゾナ・ダイヤモンドバックス
26,6,ジェイス・ピーターソン,9.00,2,0,0,0,0,0,0,0,0,.000,2,3,1,1,4.50,3,0,0,0,2,2,.333,0.33,3.00,アリゾナ・ダイヤモンドバックス
